timestamp_utc,entry_id,temperature_c,humidity_pct,pressure_hpa,pm1_0,pm2_5,pm10,oxidising_index,reducing_index,co_index,no2_index,timestamp_sast
2026-07-21 13:11:58.281562+00:00,36.12,13.11,869.22,16.08,11.0,17.0,19.0,23279.28,377802.82,377802.82,23279.28,2026-07-21 15:11:58.281562+02:00
2026-07-21 13:12:18.378572+00:00,36.07,12.98,869.2,16.08,10.0,17.0,19.0,23381.44,377802.82,377802.82,23381.44,2026-07-21 15:12:18.378572+02:00
2026-07-21 13:12:38.385533+00:00,36.02,12.98,869.18,16.08,10.0,17.0,19.0,23381.44,377802.82,377802.82,23381.44,2026-07-21 15:12:38.385533+02:00
2026-07-21 13:12:58.413149+00:00,35.97,13.03,869.21,16.08,10.0,17.0,19.0,23381.44,368827.59,368827.59,23381.44,2026-07-21 15:12:58.413149+02:00
2026-07-21 13:13:18.440729+00:00,35.91,13.1,869.18,16.08,10.0,17.0,19.0,23381.44,374769.23,374769.23,23381.44,2026-07-21 15:13:18.440729+02:00
2026-07-21 13:13:38.539976+00:00,35.96,13.03,869.17,16.08,10.0,17.0,19.0,23279.28,371777.78,371777.78,23279.28,2026-07-21 15:13:38.539976+02:00
2026-07-21 13:13:58.546124+00:00,36.05,13.09,869.2,16.08,10.0,17.0,19.0,23279.28,371777.78,371777.78,23279.28,2026-07-21 15:13:58.546124+02:00
2026-07-21 13:14:18.559537+00:00,36.09,13.08,869.16,16.08,10.0,17.0,19.0,23177.38,371777.78,371777.78,23177.38,2026-07-21 15:14:18.559537+02:00
2026-07-21 13:14:38.565989+00:00,36.14,13.03,869.18,16.08,10.0,17.0,19.0,23177.38,371777.78,371777.78,23177.38,2026-07-21 15:14:38.565989+02:00
2026-07-21 13:14:58.590909+00:00,36.18,13.02,869.18,16.08,10.0,17.0,19.0,23177.38,368827.59,368827.59,23177.38,2026-07-21 15:14:58.590909+02:00
2026-07-21 13:15:18.681778+00:00,36.2,13.01,869.18,16.08,9.0,16.0,17.0,23177.38,365917.81,365917.81,23177.38,2026-07-21 15:15:18.681778+02:00
2026-07-21 13:15:38.692557+00:00,36.2,13.05,869.19,16.08,9.0,16.0,17.0,23177.38,368827.59,368827.59,23177.38,2026-07-21 15:15:38.692557+02:00
2026-07-21 13:15:58.715328+00:00,36.24,13.03,869.18,16.08,9.0,16.0,17.0,23177.38,368827.59,368827.59,23177.38,2026-07-21 15:15:58.715328+02:00
2026-07-21 13:16:18.719556+00:00,36.27,13.04,869.16,16.08,10.0,16.0,16.0,23075.74,368827.59,368827.59,23075.74,2026-07-21 15:16:18.719556+02:00
2026-07-21 13:16:38.727037+00:00,36.27,13.07,869.17,16.08,10.0,16.0,16.0,23075.74,368827.59,368827.59,23075.74,2026-07-21 15:16:38.727037+02:00
2026-07-21 13:16:58.751650+00:00,36.3,13.05,869.18,16.08,10.0,16.0,16.0,23075.74,368827.59,368827.59,23075.74,2026-07-21 15:16:58.751650+02:00
2026-07-21 13:17:18.767017+00:00,36.33,13.05,869.16,16.08,10.0,16.0,17.0,23075.74,360216.22,360216.22,23075.74,2026-07-21 15:17:18.767017+02:00
2026-07-21 13:17:38.828501+00:00,36.27,13.08,869.17,16.08,10.0,16.0,17.0,23075.74,357422.82,357422.82,23075.74,2026-07-21 15:17:38.828501+02:00
2026-07-21 13:17:58.847625+00:00,36.28,13.1,869.2,16.08,10.0,16.0,17.0,23075.74,363047.62,363047.62,23075.74,2026-07-21 15:17:58.847625+02:00
2026-07-21 13:18:18.863739+00:00,36.37,12.99,869.15,16.08,11.0,16.0,18.0,23075.74,363047.62,363047.62,23075.74,2026-07-21 15:18:18.863739+02:00
2026-07-21 13:18:38.959167+00:00,36.41,12.98,869.13,16.08,11.0,16.0,18.0,22974.36,360216.22,360216.22,22974.36,2026-07-21 15:18:38.959167+02:00
